"","beta.ff","gamma.mm","gamma.mf","gamma.fm","theta","env.foi","hunt.f","hunt.m","fin.pop4.75","fin.prev4.75","fin.pop9.75","fin.prev9.75","fin.pop14.75","fin.prev14.75","fin.pop24.75","fin.prev24.75","R0","scenario","rate.var","rate.val","trans"
"517",3.7863e-05,0.5,0.5,2,0,0,0.16,0.05,1344.79717457755,0.0547267313436129,936.51376955749,0.00717337650738567,707.902258122492,0.000269692849288951,410.483553422316,1.89958381412229e-08,NA,"female.dominated","af",0.16,"Dens. Dep."
"518",3.7863e-05,0.5,0.5,2,0,0,0.17,0.05,1278.10262812282,0.0453174748845193,866.08156435901,0.00376269848136028,626.57693825116,8.17468013005067e-05,330.270773444524,1.38445922298262e-09,NA,"female.dominated","af",0.17,"Dens. Dep."
"519",3.7863e-05,0.5,0.5,2,0,0,0.18,0.05,1213.41410375969,0.0359181970337415,797.93350057331,0.00172754985938581,551.300732685175,2.00855534486561e-05,263.984525336484,7.39599809182622e-11,NA,"female.dominated","af",0.18,"Dens. Dep."
"520",3.7863e-05,0.5,0.5,2,0,0,0.19,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.19,"Dens. Dep."
"521",3.7863e-05,0.5,0.5,2,0,0,0.2,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.2,"Dens. Dep."
"522",3.7863e-05,0.5,0.5,2,0,0,0.21,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.21,"Dens. Dep."
"523",3.7863e-05,0.5,0.5,2,0,0,0.22,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.22,"Dens. Dep."
"524",3.7863e-05,0.5,0.5,2,0,0,0.23,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.23,"Dens. Dep."
"525",3.7863e-05,0.5,0.5,2,0,0,0.24,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.24,"Dens. Dep."
"526",3.7863e-05,0.5,0.5,2,0,0,0.25,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.25,"Dens. Dep."
"527",3.7863e-05,0.5,0.5,2,0,0,0.26,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.26,"Dens. Dep."
"528",3.7863e-05,0.5,0.5,2,0,0,0.27,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.27,"Dens. Dep."
"529",3.7863e-05,0.5,0.5,2,0,0,0.28,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.28,"Dens. Dep."
"530",3.7863e-05,0.5,0.5,2,0,0,0.29,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.29,"Dens. Dep."
"531",3.7863e-05,0.5,0.5,2,0,0,0.3,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.3,"Dens. Dep."
"532",3.7863e-05,0.5,0.5,2,0,0,0.31,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.31,"Dens. Dep."
"533",3.7863e-05,0.5,0.5,2,0,0,0.32,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.32,"Dens. Dep."
"534",3.7863e-05,0.5,0.5,2,0,0,0.33,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.33,"Dens. Dep."
"535",3.7863e-05,0.5,0.5,2,0,0,0.34,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.34,"Dens. Dep."
"536",3.7863e-05,0.5,0.5,2,0,0,0.35,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.35,"Dens. Dep."
"537",3.7863e-05,0.5,0.5,2,0,0,0.36,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.36,"Dens. Dep."
"538",3.7863e-05,0.5,0.5,2,0,0,0.37,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.37,"Dens. Dep."
"539",3.7863e-05,0.5,0.5,2,0,0,0.38,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.38,"Dens. Dep."
"540",3.7863e-05,0.5,0.5,2,0,0,0.39,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.39,"Dens. Dep."
"541",3.7863e-05,0.5,0.5,2,0,0,0.4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.4,"Dens. Dep."
"542",3.7863e-05,0.5,0.5,2,0,0,0.41,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.41,"Dens. Dep."
"543",3.7863e-05,0.5,0.5,2,0,0,0.42,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.42,"Dens. Dep."
"544",3.7863e-05,0.5,0.5,2,0,0,0.43,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.43,"Dens. Dep."
"545",3.7863e-05,0.5,0.5,2,0,0,0.44,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.44,"Dens. Dep."
"546",3.7863e-05,0.5,0.5,2,0,0,0.45,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.45,"Dens. Dep."
"547",3.7863e-05,0.5,0.5,2,0,0,0.46,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.46,"Dens. Dep."
"548",3.7863e-05,0.5,0.5,2,0,0,0.47,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.47,"Dens. Dep."
"549",3.7863e-05,0.5,0.5,2,0,0,0.48,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.48,"Dens. Dep."
"550",3.7863e-05,0.5,0.5,2,0,0,0.49,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female.dominated","af",0.49,"Dens. Dep."
"551",3.7863e-05,0.5,0.5,2,0,0,0.05,0,2174.06945945913,0.183877778391294,1474.33351307555,0.249874355581139,1179.61201767808,0.0783757745518298,1657.68997680003,0.0227616402376084,NA,"female.dominated","am",0,"Dens. Dep."
"552",3.7863e-05,0.5,0.5,2,0,0,0.05,0.01,2184.99358937151,0.187782461446233,1455.6062748936,0.258354368091048,1157.03518398162,0.0768467826894308,1637.34094143493,0.0209311649141201,NA,"female.dominated","am",0.01,"Dens. Dep."
"553",3.7863e-05,0.5,0.5,2,0,0,0.05,0.02,2195.18530182544,0.190776231431017,1441.69591347421,0.265583725572213,1138.76605469259,0.0756083161998502,1617.66541034426,0.0192956062147217,NA,"female.dominated","am",0.02,"Dens. Dep."
"554",3.7863e-05,0.5,0.5,2,0,0,0.05,0.03,2204.68872663297,0.193053141107602,1431.33608865448,0.271878724719966,1123.45632330617,0.0745889421316179,1598.54252739429,0.01781124810258,NA,"female.dominated","am",0.03,"Dens. Dep."
"555",3.7863e-05,0.5,0.5,2,0,0,0.05,0.04,2213.55304488915,0.194761264458062,1423.62656655921,0.277455655570883,1110.25029794544,0.0737331332647288,1579.96879670951,0.0164549772693457,NA,"female.dominated","am",0.04,"Dens. Dep."
"556",3.7863e-05,0.5,0.5,2,0,0,0.05,0.05,2221.8282340867,0.196014628427415,1417.91891726774,0.28246569441292,1098.59033160567,0.072999365469363,1561.98175320915,0.0152132735777366,NA,"female.dominated","am",0.05,"Dens. Dep."
"557",3.7863e-05,0.5,0.5,2,0,0,0.05,0.06,2229.56271835267,0.196901830262205,1413.74006456765,0.2870170111362,1088.10378773331,0.072357133110757,1544.62579362834,0.0140768399322817,NA,"female.dominated","am",0.06,"Dens. Dep."
"558",3.7863e-05,0.5,0.5,2,0,0,0.05,0.07,2236.80214657802,0.197492301248462,1410.74063440599,0.291188887278696,1078.53557404907,0.0717842023235552,1527.93803446329,0.0130380859386268,NA,"female.dominated","am",0.07,"Dens. Dep."
"559",3.7863e-05,0.5,0.5,2,0,0,0.05,0.08,2243.5888361195,0.197840896127388,1408.65964051693,0.295040839284246,1069.70688954303,0.071264414671327,1511.9435861626,0.0120900389870856,NA,"female.dominated","am",0.08,"Dens. Dep."
"560",3.7863e-05,0.5,0.5,2,0,0,0.05,0.09,2249.96160472786,0.197991285038112,1407.30003553423,0.298618597073688,1061.48944480523,0.0707860285492308,1496.65510552573,0.0112259463114873,NA,"female.dominated","am",0.09,"Dens. Dep."
"561",3.7863e-05,0.5,0.5,2,0,0,0.05,0.1,2255.95582343843,0.197978482822459,1406.51157089571,0.301958081905126,1053.78902980894,0.0703404995465071,1482.0741372836,0.010439190704104,NA,"female.dominated","am",0.1,"Dens. Dep."
"562",3.7863e-05,0.5,0.5,2,0,0,0.05,0.11,2261.60358940525,0.197830751805372,1406.17863279884,0.305088095553,1046.53484752603,0.0699215948716693,1468.19305444034,0.00972333113317208,NA,"female.dominated","am",0.11,"Dens. Dep."
"563",3.7863e-05,0.5,0.5,2,0,0,0.05,0.12,2266.93395788477,0.197571045621489,1406.21150759303,0.308032168287069,1039.67247216285,0.0695247538923921,1454.99704762139,0.00907217807341289,NA,"female.dominated","am",0.12,"Dens. Dep."
"564",3.7863e-05,0.5,0.5,2,0,0,0.05,0.13,2271.97319716254,0.197218113918554,1406.54003922382,0.31080985007489,1033.15912587053,0.0691466271689862,1442.46592923933,0.00847986401861679,NA,"female.dominated","am",0.13,"Dens. Dep."
"565",3.7863e-05,0.5,0.5,2,0,0,0.05,0.14,2276.74504530371,0.19678735433127,1407.10897463309,0.313437628006875,1026.96046241637,0.0687847440083442,1430.5756716437,0.00794089486129411,NA,"female.dominated","am",0.14,"Dens. Dep."
"566",3.7863e-05,0.5,0.5,2,0,0,0.05,0.15,2281.27095687133,0.196291474536254,1407.87451360218,0.315929589180657,1021.04834506658,0.0684372723187756,1419.29967046854,0.00745017968567558,NA,"female.dominated","am",0.15,"Dens. Dep."
"567",3.7863e-05,0.5,0.5,2,0,0,0.05,0.16,2285.5703334231,0.195741010437124,1408.80172719499,0.318297907736089,1015.39928963498,0.0681028447587997,1408.60975578326,0.00700304152760984,NA,"female.dominated","am",0.16,"Dens. Dep."
"568",3.7863e-05,0.5,0.5,2,0,0,0.05,0.17,2289.66073503164,0.195144734519436,1409.86260894879,0.320553208644402,1009.99335847781,0.067780432577221,1398.47698498491,0.00659521327597311,NA,"female.dominated","am",0.17,"Dens. Dep."
"569",3.7863e-05,0.5,0.5,2,0,0,0.05,0.18,2293.55807211748,0.194509979740319,1411.03459142518,0.32270484386883,1004.81336408185,0.0674692538464855,1388.87225311439,0.00622282294560244,NA,"female.dominated","am",0.18,"Dens. Dep."
"570",3.7863e-05,0.5,0.5,2,0,0,0.05,0.19,2297.27677806343,0.193842898000649,1412.29940812353,0.324761105321959,999.844287789444,0.0671687065713322,1379.76675374356,0.00588237197236389,NA,"female.dominated","am",0.19,"Dens. Dep."
"571",3.7863e-05,0.5,0.5,2,0,0,0.05,0.2,2300.82996372147,0.193148667611007,1413.64221390239,0.32672939158307,995.072849783776,0.0668783198440102,1371.13231942329,0.00557070942259134,NA,"female.dominated","am",0.2,"Dens. Dep."
"572",3.7863e-05,0.5,0.5,2,0,0,0.05,0.21,2304.22955523561,0.192431660732956,1415.05090046925,0.328616340305725,990.487186645683,0.0665977181319331,1362.94166619493,0.00528500427884219,NA,"female.dominated","am",0.21,"Dens. Dep."
"573",3.7863e-05,0.5,0.5,2,0,0,0.05,0.22,2307.48641671714,0.191695579221398,1416.51556019741,0.33042793481156,986.076606274762,0.0663265951494383,1355.16856244085,0.00502271734189571,NA,"female.dominated","am",0.22,"Dens. Dep."
"574",3.7863e-05,0.5,0.5,2,0,0,0.05,0.23,2310.61045930272,0.190943565375221,1418.02806354756,0.332169590996253,981.831399070761,0.0660646947425282,1347.78793861784,0.00478157379411351,NA,"female.dominated","am",0.23,"Dens. Dep."
"575",3.7863e-05,0.5,0.5,2,0,0,0.05,0.24,2313.61073805463,0.19017829265348,1419.58172409804,0.333846229019504,977.742690481462,0.0658117969170229,1340.77595123921,0.00455953709310052,NA,"female.dominated","am",0.24,"Dens. Dep."
"576",3.7863e-05,0.5,0.5,2,0,0,0.05,0.25,2316.4955380557,0.189402040310956,1421.17103157541,0.335462333083552,973.80232430266,0.0655677076460327,1334.11001182408,0.00435478458855708,NA,"female.dominated","am",0.25,"Dens. Dep."
"577",3.7863e-05,0.5,0.5,2,0,0,0.05,0.26,2319.27245093091,0.188616755062153,1422.79143799083,0.337022001771734,970.002769092608,0.0653322514582655,1327.76878935753,0.00416568505869283,NA,"female.dominated","am",0.26,"Dens. Dep."
"578",3.7863e-05,0.5,0.5,2,0,0,0.05,0.27,2321.94844290404,0.187824102231712,1424.43918549195,0.338528990817818,966.33704215315,0.0651052660741313,1321.73219303635,0.00399077822718929,NA,"female.dominated","am",0.27,"Dens. Dep."
"579",3.7863e-05,0.5,0.5,2,0,0,0.05,0.28,2324.52991537762,0.18702550834491,1426.11116716423,0.339986749738467,962.798647009997,0.0648865985500257,1315.98134064515,0.00382875623161073,NA,"female.dominated","am",0.28,"Dens. Dep."
"580",3.7863e-05,0.5,0.5,2,0,0,0.05,0.29,2327.02275891318,0.186222196718571,1427.80481399424,0.341398453438397,959.381521381985,0.0646761025326225,1310.49851675787,0.00367844695717268,NA,"female.dominated","am",0.29,"Dens. Dep."
"581",3.7863e-05,0.5,0.5,2,0,0,0.05,0.3,2329.43240138589,0.185415217304724,1429.51800270868,0.342767029657012,956.079993391079,0.0644736363288271,1305.26712403832,0.00353879911628176,NA,"female.dominated","am",0.3,"Dens. Dep."
"582",3.7863e-05,0.5,0.5,2,0,0,0.05,0.31,2331.76385099556,0.18460547179668,1431.2489803499,0.344095182944256,952.888744318208,0.0642790615734317,1300.27163017764,0.00340886893709706,NA,"female.dominated","am",0.31,"Dens. Dep."
"583",3.7863e-05,0.5,0.5,2,0,0,0.05,0.32,2334.02173473369,0.183793734815062,1432.99630232922,0.345385415715549,949.802776615371,0.0640922423329323,1295.49751242058,0.00328780831836292,NA,"female.dominated","am",0.32,"Dens. Dep."
"584",3.7863e-05,0.5,0.5,2,0,0,0.05,0.33,2336.21033283296,0.182980671838614,1434.75878138032,0.346640046829916,946.817386183584,0.0639130445257458,1290.93120116675,0.00317485430902562,NA,"female.dominated","am",0.33,"Dens. Dep."
"585",3.7863e-05,0.5,0.5,2,0,0,0.05,0.34,2338.3336096616,0.182166854422604,1436.53544536302,0.347861228053061,943.928138148975,0.0637413355699974,1286.56002376466,0.00306931977701059,NA,"female.dominated","am",0.34,"Dens. Dep."
"586",3.7863e-05,0.5,0.5,2,0,0,0.05,0.35,2340.39524146814,0.181352773149547,1438.32550228144,0.349050958703015,941.13084553627,0.0635769841931592,1282.37214932481,0.00297058514012789,NA,"female.dominated","am",0.35,"Dens. Dep."
"587",3.7863e-05,0.5,0.5,2,0,0,0.05,0.36,2342.39864133297,0.180538848678271,1440.12831120372,0.350211098724795,938.4215503653,0.0634198603548891,1278.35653514945,0.00287809104203278,NA,"female.dominated","am",0.36,"Dens. Dep."
"588",3.7863e-05,0.5,0.5,2,0,0,0.05,0.37,2344.34698163934,0.179725441193272,1441.94335802651,0.351343380400104,935.796506792307,0.0632698352472814,1274.50287519698,0.00279133186663919,NA,"female.dominated","am",0.37,"Dens. Dep."
"589",3.7863e-05,0.5,0.5,2,0,0,0.05,0.38,2346.24321433903,0.178912858504673,1443.7702352293,0.352449418865162,933.252165991916,0.063126781346219,1270.80155085936,0.00270984999482133,NA,"female.dominated","am",0.38,"Dens. Dep."
"590",3.7863e-05,0.5,0.5,2,0,0,0.05,0.39,2348.0900892545,0.178101363006561,1445.60862492538,0.353530721583444,930.785162532756,0.0629905724946877,1267.24358422264,0.00263323071721203,NA,"female.dominated","am",0.39,"Dens. Dep."
"591",3.7863e-05,0.5,0.5,2,0,0,0.05,0.4,2349.89017063071,0.177291177667139,1447.45828464397,0.354588696898127,928.392302044564,0.0628610840041823,1263.82059389762,0.0025610977263018,NA,"female.dominated","am",0.4,"Dens. Dep."
"592",3.7863e-05,0.5,0.5,2,0,0,0.05,0.41,2351.64585212421,0.176482491195544,1449.31903538181,0.355624661771311,926.070550009736,0.0627381927643135,1260.5247534448,0.00249310911965167,NA,"female.dominated","am",0.41,"Dens. Dep."
"593",3.7863e-05,0.5,0.5,2,0,0,0.05,0.42,2353.35937039565,0.175675462506857,1451.19075154566,0.356639848802141,923.817021540179,0.0626217773536619,1257.34875237014,0.00242895385387741,NA,"female.dominated","am",0.42,"Dens. Dep."
"594",3.7863e-05,0.5,0.5,2,0,0,0.05,0.43,2355.03281745178,0.174870224587506,1453.07335247383,0.35763541260354,921.628972022712,0.0625117181470971,1254.2857596338,0.00236834859614722,NA,"female.dominated","am",0.43,"Dens. Dep."
"595",3.7863e-05,0.5,0.5,2,0,0,0.05,0.44,2356.66815186687,0.174066887847209,1454.96679527974,0.358612435606836,919.503788534191,0.0624078974164001,1251.32938958864,0.00231103492625223,NA,"female.dominated","am",0.44,"Dens. Dep."
"596",3.7863e-05,0.5,0.5,2,0,0,0.05,0.45,2358.26720899817,0.173265543030288,1456.87106880475,0.359571933354705,917.438981942206,0.0623101994221975,1248.47367024852,0.00225677684791847,NA,"female.dominated","am",0.45,"Dens. Dep."
"597",3.7863e-05,0.5,0.5,2,0,0,0.05,0.46,2359.83171029729,0.172466263748046,1458.78618850364,0.36051485933541,915.432179619085,0.0622185104960949,1245.71301377483,0.00220535857304219,NA,"female.dominated","am",0.46,"Dens. Dep."
"598",3.7863e-05,0.5,0.5,2,0,0,0.05,0.47,2361.36327180805,0.171669108684705,1460.7121921158,0.361442109404789,913.481118706934,0.0621327191124778,1243.04218906324,0.00215658254690395,NA,"female.dominated","am",0.47,"Dens. Dep."
"599",3.7863e-05,0.5,0.5,2,0,0,0.05,0.48,2362.86341193101,0.170874123521446,1462.64913599958,0.362354525837081,911.583639879469,0.0620527159499339,1240.45629630973,0.00211026768630288,NA,"female.dominated","am",0.48,"Dens. Dep."
"600",3.7863e-05,0.5,0.5,2,0,0,0.05,0.49,2364.33355852661,0.170081342616751,1464.59709202735,0.363252901040773,909.737681553417,0.0619783939425118,1237.95074343462,0.00206624780595918,NA,"female.dominated","am",0.49,"Dens. Dep."
